Step,AgentID,Delay time
381,Truck76,
382,1000000,
382,1000001,
382,1000002,6.0
382,1000003,
382,1000004,3.0
382,1000005,
382,1000006,1.0
382,1000007,
382,1000008,9.0
382,1000009,
382,1000010,
382,Truck71,
382,Truck72,
382,Truck73,
382,Truck74,
382,Truck75,
382,Truck76,
383,1000000,
383,1000001,
383,1000002,6.0
383,1000003,
383,1000004,3.0
383,1000005,
383,1000006,1.0
383,1000007,
383,1000008,9.0
383,1000009,
383,1000010,
383,Truck71,
383,Truck72,
383,Truck73,
383,Truck74,
383,Truck75,
383,Truck76,
384,1000000,
384,1000001,
384,1000002,6.0
384,1000003,
384,1000004,3.0
384,1000005,
384,1000006,1.0
384,1000007,
384,1000008,9.0
384,1000009,
384,1000010,
384,Truck71,
384,Truck72,
384,Truck73,
384,Truck74,
384,Truck75,
384,Truck76,
385,1000000,
385,1000001,
385,1000002,6.0
385,1000003,
385,1000004,3.0
385,1000005,
385,1000006,1.0
385,1000007,
385,1000008,9.0
385,1000009,
385,1000010,
385,Truck71,
385,Truck72,
385,Truck73,
385,Truck74,
385,Truck75,
385,Truck76,
386,1000000,
386,1000001,
386,1000002,6.0
386,1000003,
386,1000004,3.0
386,1000005,
386,1000006,1.0
386,1000007,
386,1000008,9.0
386,1000009,
386,1000010,
386,Truck72,
386,Truck73,
386,Truck74,
386,Truck75,
386,Truck76,
386,Truck77,
387,1000000,
387,1000001,
387,1000002,6.0
387,1000003,
387,1000004,3.0
387,1000005,
387,1000006,1.0
387,1000007,
387,1000008,9.0
387,1000009,
387,1000010,
387,Truck72,
387,Truck73,
387,Truck74,
387,Truck75,
387,Truck76,
387,Truck77,
388,1000000,
388,1000001,
388,1000002,6.0
388,1000003,
388,1000004,3.0
388,1000005,
388,1000006,1.0
388,1000007,
388,1000008,9.0
388,1000009,
388,1000010,
388,Truck72,
388,Truck73,
388,Truck74,
388,Truck75,
388,Truck76,
388,Truck77,
389,1000000,
389,1000001,
389,1000002,6.0
389,1000003,
389,1000004,3.0
389,1000005,
389,1000006,1.0
389,1000007,
389,1000008,9.0
389,1000009,
389,1000010,
389,Truck72,
389,Truck73,
389,Truck74,
389,Truck75,
389,Truck76,
389,Truck77,
390,1000000,
390,1000001,
390,1000002,6.0
390,1000003,
390,1000004,3.0
390,1000005,
390,1000006,1.0
390,1000007,
390,1000008,9.0
390,1000009,
390,1000010,
390,Truck72,
390,Truck73,
390,Truck74,
390,Truck75,
390,Truck76,
390,Truck77,
391,1000000,
391,1000001,
391,1000002,6.0
391,1000003,
391,1000004,3.0
391,1000005,
391,1000006,1.0
391,1000007,
391,1000008,9.0
391,1000009,
391,1000010,
391,Truck73,
391,Truck74,
391,Truck75,
391,Truck76,
391,Truck77,
391,Truck78,
392,1000000,
392,1000001,
392,1000002,6.0
392,1000003,
392,1000004,3.0
392,1000005,
392,1000006,1.0
392,1000007,
392,1000008,9.0
392,1000009,
392,1000010,
392,Truck73,
392,Truck74,
392,Truck75,
392,Truck76,
392,Truck77,
392,Truck78,
393,1000000,
393,1000001,
393,1000002,6.0
393,1000003,
393,1000004,3.0
393,1000005,
393,1000006,1.0
393,1000007,
393,1000008,9.0
393,1000009,
393,1000010,
393,Truck73,
393,Truck74,
393,Truck75,
393,Truck76,
393,Truck77,
393,Truck78,
394,1000000,
394,1000001,
394,1000002,6.0
394,1000003,
394,1000004,3.0
394,1000005,
394,1000006,1.0
394,1000007,
394,1000008,9.0
394,1000009,
394,1000010,
394,Truck73,
394,Truck74,
394,Truck75,
394,Truck76,
394,Truck77,
394,Truck78,
395,1000000,
395,1000001,
395,1000002,6.0
395,1000003,
395,1000004,3.0
395,1000005,
395,1000006,1.0
395,1000007,
395,1000008,9.0
395,1000009,
395,1000010,
395,Truck73,
395,Truck74,
395,Truck75,
395,Truck76,
395,Truck77,
395,Truck78,
396,1000000,
396,1000001,
396,1000002,6.0
396,1000003,
396,1000004,3.0
396,1000005,
396,1000006,1.0
396,1000007,
396,1000008,9.0
396,1000009,
396,1000010,
396,Truck74,
396,Truck75,
396,Truck76,
396,Truck77,
396,Truck78,
396,Truck79,
397,1000000,
397,1000001,
397,1000002,6.0
397,1000003,
397,1000004,3.0
397,1000005,
397,1000006,1.0
397,1000007,
397,1000008,9.0
397,1000009,
397,1000010,
397,Truck74,
397,Truck75,
397,Truck76,
397,Truck77,
397,Truck78,
397,Truck79,
398,1000000,
398,1000001,
398,1000002,6.0
398,1000003,
398,1000004,3.0
398,1000005,
398,1000006,1.0
398,1000007,
398,1000008,9.0
398,1000009,
398,1000010,
398,Truck74,
398,Truck75,
398,Truck76,
398,Truck77,
398,Truck78,
398,Truck79,
399,1000000,
399,1000001,
399,1000002,6.0
399,1000003,
399,1000004,3.0
399,1000005,
399,1000006,1.0
399,1000007,
399,1000008,9.0
399,1000009,
399,1000010,
399,Truck74,
399,Truck75,
399,Truck76,
399,Truck77,
399,Truck78,
399,Truck79,
400,1000000,
400,1000001,
400,1000002,6.0
400,1000003,
400,1000004,3.0
400,1000005,
400,1000006,1.0
400,1000007,
400,1000008,9.0
400,1000009,
400,1000010,
400,Truck74,
400,Truck75,
400,Truck76,
400,Truck77,
400,Truck78,
400,Truck79,
401,1000000,
401,1000001,
401,1000002,6.0
401,1000003,
401,1000004,3.0
401,1000005,
401,1000006,1.0
401,1000007,
401,1000008,9.0
401,1000009,
401,1000010,
401,Truck75,
401,Truck76,
401,Truck77,
401,Truck78,
401,Truck79,
401,Truck80,
402,1000000,
402,1000001,
402,1000002,6.0
402,1000003,
402,1000004,3.0
402,1000005,
402,1000006,1.0
402,1000007,
402,1000008,9.0
402,1000009,
402,1000010,
402,Truck75,
402,Truck76,
402,Truck77,
402,Truck78,
402,Truck79,
402,Truck80,
403,1000000,
403,1000001,
403,1000002,6.0
403,1000003,
403,1000004,3.0
403,1000005,
403,1000006,1.0
403,1000007,
403,1000008,9.0
403,1000009,
403,1000010,
403,Truck75,
403,Truck76,
403,Truck77,
403,Truck78,
403,Truck79,
403,Truck80,
404,1000000,
404,1000001,
404,1000002,6.0
404,1000003,
404,1000004,3.0
404,1000005,
404,1000006,1.0
404,1000007,
404,1000008,9.0
404,1000009,
404,1000010,
404,Truck75,
404,Truck76,
404,Truck77,
404,Truck78,
404,Truck79,
404,Truck80,
405,1000000,
405,1000001,
405,1000002,6.0
405,1000003,
405,1000004,3.0
405,1000005,
405,1000006,1.0
405,1000007,
405,1000008,9.0
405,1000009,
405,1000010,
405,Truck75,
405,Truck76,
405,Truck77,
405,Truck78,
405,Truck79,
405,Truck80,
406,1000000,
406,1000001,
406,1000002,6.0
406,1000003,
406,1000004,3.0
406,1000005,
406,1000006,1.0
406,1000007,
406,1000008,9.0
406,1000009,
406,1000010,
406,Truck76,
406,Truck77,
406,Truck78,
406,Truck79,
406,Truck80,
406,Truck81,
407,1000000,
407,1000001,
407,1000002,6.0
407,1000003,
407,1000004,3.0
407,1000005,
407,1000006,1.0
407,1000007,
407,1000008,9.0
407,1000009,
407,1000010,
407,Truck76,
407,Truck77,
407,Truck78,
407,Truck79,
407,Truck80,
407,Truck81,
408,1000000,
408,1000001,
408,1000002,6.0
408,1000003,
408,1000004,3.0
408,1000005,
408,1000006,1.0
408,1000007,
408,1000008,9.0
408,1000009,
408,1000010,
408,Truck76,
408,Truck77,
408,Truck78,
408,Truck79,
408,Truck80,
408,Truck81,
409,1000000,
409,1000001,
409,1000002,6.0
409,1000003,
409,1000004,3.0
409,1000005,
409,1000006,1.0
409,1000007,
409,1000008,9.0
409,1000009,
409,1000010,
409,Truck76,
409,Truck77,
409,Truck78,
409,Truck79,
409,Truck80,
409,Truck81,
410,1000000,
410,1000001,
410,1000002,6.0
410,1000003,
410,1000004,3.0
410,1000005,
410,1000006,1.0
410,1000007,
410,1000008,9.0
410,1000009,
410,1000010,
410,Truck76,
410,Truck77,
410,Truck78,
410,Truck79,
410,Truck80,
410,Truck81,
411,1000000,
411,1000001,
411,1000002,6.0
411,1000003,
411,1000004,3.0
411,1000005,
411,1000006,1.0
411,1000007,
411,1000008,9.0
411,1000009,
411,1000010,
411,Truck77,
411,Truck78,
411,Truck79,
411,Truck80,
411,Truck81,
411,Truck82,
412,1000000,
412,1000001,
412,1000002,6.0
412,1000003,
412,1000004,3.0
412,1000005,
412,1000006,1.0
412,1000007,
412,1000008,9.0
412,1000009,
412,1000010,
412,Truck77,
412,Truck78,
412,Truck79,
412,Truck80,
412,Truck81,
412,Truck82,
413,1000000,
413,1000001,
413,1000002,6.0
413,1000003,
413,1000004,3.0
413,1000005,
413,1000006,1.0
413,1000007,
413,1000008,9.0
413,1000009,
413,1000010,
413,Truck77,
413,Truck78,
413,Truck79,
413,Truck80,
413,Truck81,
413,Truck82,
414,1000000,
414,1000001,
414,1000002,6.0
414,1000003,
414,1000004,3.0
414,1000005,
414,1000006,1.0
414,1000007,
414,1000008,9.0
414,1000009,
414,1000010,
414,Truck77,
414,Truck78,
414,Truck79,
414,Truck80,
414,Truck81,
414,Truck82,
415,1000000,
415,1000001,
415,1000002,6.0
415,1000003,
415,1000004,3.0
415,1000005,
415,1000006,1.0
415,1000007,
415,1000008,9.0
415,1000009,
415,1000010,
415,Truck77,
415,Truck78,
415,Truck79,
415,Truck80,
415,Truck81,
415,Truck82,
416,1000000,
416,1000001,
416,1000002,6.0
416,1000003,
416,1000004,3.0
416,1000005,
416,1000006,1.0
416,1000007,
416,1000008,9.0
416,1000009,
416,1000010,
416,Truck78,
416,Truck79,
416,Truck80,
416,Truck81,
416,Truck82,
416,Truck83,
417,1000000,
417,1000001,
417,1000002,6.0
417,1000003,
417,1000004,3.0
417,1000005,
417,1000006,1.0
417,1000007,
417,1000008,9.0
417,1000009,
417,1000010,
417,Truck78,
417,Truck79,
417,Truck80,
417,Truck81,
417,Truck82,
417,Truck83,
418,1000000,
418,1000001,
418,1000002,6.0
418,1000003,
418,1000004,3.0
418,1000005,
418,1000006,1.0
418,1000007,
418,1000008,9.0
418,1000009,
418,1000010,
418,Truck78,
418,Truck79,
418,Truck80,
418,Truck81,
418,Truck82,
418,Truck83,
419,1000000,
419,1000001,
419,1000002,6.0
419,1000003,
419,1000004,3.0
419,1000005,
419,1000006,1.0
419,1000007,
419,1000008,9.0
419,1000009,
419,1000010,
419,Truck78,
419,Truck79,
419,Truck80,
419,Truck81,
419,Truck82,
419,Truck83,
420,1000000,
420,1000001,
420,1000002,6.0
420,1000003,
420,1000004,3.0
420,1000005,
420,1000006,1.0
420,1000007,
420,1000008,9.0
420,1000009,
420,1000010,
420,Truck78,
420,Truck79,
420,Truck80,
420,Truck81,
420,Truck82,
420,Truck83,
421,1000000,
421,1000001,
421,1000002,6.0
421,1000003,
421,1000004,3.0
421,1000005,
421,1000006,1.0
421,1000007,
421,1000008,9.0
421,1000009,
421,1000010,
421,Truck79,
421,Truck80,
421,Truck81,
421,Truck82,
421,Truck83,
421,Truck84,
422,1000000,
422,1000001,
422,1000002,6.0
422,1000003,
422,1000004,3.0
422,1000005,
422,1000006,1.0
422,1000007,
422,1000008,9.0
422,1000009,
422,1000010,
422,Truck79,
422,Truck80,
422,Truck81,
422,Truck82,
422,Truck83,
422,Truck84,
423,1000000,
423,1000001,
423,1000002,6.0
423,1000003,
423,1000004,3.0
423,1000005,
423,1000006,1.0
423,1000007,
423,1000008,9.0
423,1000009,
423,1000010,
423,Truck79,
423,Truck80,
423,Truck81,
423,Truck82,
423,Truck83,
423,Truck84,
424,1000000,
424,1000001,
424,1000002,6.0
424,1000003,
424,1000004,3.0
424,1000005,
424,1000006,1.0
424,1000007,
424,1000008,9.0
424,1000009,
424,1000010,
424,Truck79,
424,Truck80,
424,Truck81,
424,Truck82,
424,Truck83,
424,Truck84,
425,1000000,
425,1000001,
425,1000002,6.0
425,1000003,
425,1000004,3.0
425,1000005,
425,1000006,1.0
425,1000007,
425,1000008,9.0
425,1000009,
425,1000010,
425,Truck79,
425,Truck80,
425,Truck81,
425,Truck82,
425,Truck83,
425,Truck84,
426,1000000,
426,1000001,
426,1000002,6.0
426,1000003,
426,1000004,3.0
426,1000005,
426,1000006,1.0
426,1000007,
426,1000008,9.0
426,1000009,
426,1000010,
426,Truck80,
426,Truck81,
426,Truck82,
426,Truck83,
426,Truck84,
426,Truck85,
427,1000000,
427,1000001,
427,1000002,6.0
427,1000003,
427,1000004,3.0
427,1000005,
427,1000006,1.0
427,1000007,
427,1000008,9.0
427,1000009,
427,1000010,
427,Truck80,
427,Truck81,
427,Truck82,
427,Truck83,
427,Truck84,
427,Truck85,
428,1000000,
428,1000001,
428,1000002,6.0
428,1000003,
428,1000004,3.0
428,1000005,
428,1000006,1.0
428,1000007,
428,1000008,9.0
428,1000009,
428,1000010,
428,Truck80,
428,Truck81,
428,Truck82,
428,Truck83,
428,Truck84,
428,Truck85,
429,1000000,
429,1000001,
429,1000002,6.0
429,1000003,
429,1000004,3.0
429,1000005,
429,1000006,1.0
429,1000007,
429,1000008,9.0
429,1000009,
429,1000010,
429,Truck80,
429,Truck81,
429,Truck82,
429,Truck83,
429,Truck84,
429,Truck85,
430,1000000,
430,1000001,
430,1000002,6.0
430,1000003,
430,1000004,3.0
430,1000005,
430,1000006,1.0
430,1000007,
430,1000008,9.0
430,1000009,
430,1000010,
430,Truck80,
430,Truck81,
430,Truck82,
430,Truck83,
430,Truck84,
430,Truck85,
431,1000000,
431,1000001,
431,1000002,6.0
431,1000003,
431,1000004,3.0
431,1000005,
431,1000006,1.0
431,1000007,
431,1000008,9.0
431,1000009,
431,1000010,
431,Truck81,
431,Truck82,
431,Truck83,
431,Truck84,
431,Truck85,
431,Truck86,
432,1000000,
432,1000001,
432,1000002,6.0
432,1000003,
432,1000004,3.0
432,1000005,
432,1000006,1.0
432,1000007,
432,1000008,9.0
432,1000009,
432,1000010,
432,Truck81,
432,Truck82,
432,Truck83,
432,Truck84,
432,Truck85,
432,Truck86,
433,1000000,
433,1000001,
433,1000002,6.0
433,1000003,
433,1000004,3.0
433,1000005,
433,1000006,1.0
433,1000007,
433,1000008,9.0
433,1000009,
433,1000010,
433,Truck81,
433,Truck82,
433,Truck83,
433,Truck84,
433,Truck85,
433,Truck86,
434,1000000,
434,1000001,
434,1000002,6.0
434,1000003,
434,1000004,3.0
434,1000005,
434,1000006,1.0
434,1000007,
434,1000008,9.0
434,1000009,
434,1000010,
434,Truck81,
434,Truck82,
434,Truck83,
434,Truck84,
434,Truck85,
434,Truck86,
435,1000000,
435,1000001,
435,1000002,6.0
435,1000003,
435,1000004,3.0
435,1000005,
435,1000006,1.0
435,1000007,
435,1000008,9.0
435,1000009,
435,1000010,
435,Truck81,
435,Truck82,
435,Truck83,
435,Truck84,
435,Truck85,
435,Truck86,
436,1000000,
436,1000001,
436,1000002,6.0
436,1000003,
436,1000004,3.0
436,1000005,
436,1000006,1.0
436,1000007,
436,1000008,9.0
436,1000009,
436,1000010,
436,Truck82,
436,Truck83,
436,Truck84,
436,Truck85,
436,Truck86,
436,Truck87,
437,1000000,
437,1000001,
437,1000002,6.0
437,1000003,
437,1000004,3.0
437,1000005,
437,1000006,1.0
437,1000007,
437,1000008,9.0
437,1000009,
437,1000010,
437,Truck82,
437,Truck83,
437,Truck84,
437,Truck85,
437,Truck86,
437,Truck87,
438,1000000,
438,1000001,
438,1000002,6.0
438,1000003,
438,1000004,3.0
438,1000005,
438,1000006,1.0
438,1000007,
438,1000008,9.0
438,1000009,
438,1000010,
438,Truck82,
438,Truck83,
438,Truck84,
438,Truck85,
438,Truck86,
438,Truck87,
439,1000000,
439,1000001,
439,1000002,6.0
439,1000003,
439,1000004,3.0
439,1000005,
439,1000006,1.0
439,1000007,
439,1000008,9.0
439,1000009,
439,1000010,
439,Truck82,
439,Truck83,
439,Truck84,
439,Truck85,
439,Truck86,
439,Truck87,
440,1000000,
440,1000001,
440,1000002,6.0
440,1000003,
440,1000004,3.0
440,1000005,
440,1000006,1.0
440,1000007,
440,1000008,9.0
440,1000009,
440,1000010,
440,Truck82,
440,Truck83,
440,Truck84,
440,Truck85,
440,Truck86,
440,Truck87,
441,1000000,
441,1000001,
441,1000002,6.0
441,1000003,
441,1000004,3.0
441,1000005,
441,1000006,1.0
441,1000007,
441,1000008,9.0
441,1000009,
441,1000010,
441,Truck83,
441,Truck84,
441,Truck85,
441,Truck86,
441,Truck87,
441,Truck88,
442,1000000,
442,1000001,
442,1000002,6.0
442,1000003,
442,1000004,3.0
442,1000005,
442,1000006,1.0
442,1000007,
442,1000008,9.0
442,1000009,
442,1000010,
442,Truck83,
442,Truck84,
442,Truck85,
442,Truck86,
442,Truck87,
442,Truck88,
443,1000000,
443,1000001,
443,1000002,6.0
443,1000003,
443,1000004,3.0
443,1000005,
443,1000006,1.0
443,1000007,
443,1000008,9.0
443,1000009,
443,1000010,
443,Truck83,
443,Truck84,
443,Truck85,
443,Truck86,
443,Truck87,
443,Truck88,
444,1000000,
444,1000001,
444,1000002,6.0
444,1000003,
444,1000004,3.0
444,1000005,
444,1000006,1.0
444,1000007,
444,1000008,9.0
444,1000009,
444,1000010,
444,Truck83,
444,Truck84,
444,Truck85,
444,Truck86,
444,Truck87,
444,Truck88,
445,1000000,
445,1000001,
445,1000002,6.0
445,1000003,
445,1000004,3.0
445,1000005,
445,1000006,1.0
445,1000007,
445,1000008,9.0
445,1000009,
445,1000010,
445,Truck83,
445,Truck84,
445,Truck85,
445,Truck86,
445,Truck87,
445,Truck88,
446,1000000,
446,1000001,
446,1000002,6.0
446,1000003,
446,1000004,3.0
446,1000005,
446,1000006,1.0
446,1000007,
446,1000008,9.0
446,1000009,
446,1000010,
446,Truck84,
446,Truck85,
446,Truck86,
446,Truck87,
446,Truck88,
446,Truck89,
447,1000000,
447,1000001,
447,1000002,6.0
447,1000003,
447,1000004,3.0
447,1000005,
447,1000006,1.0
447,1000007,
447,1000008,9.0
447,1000009,
447,1000010,
447,Truck84,
447,Truck85,
447,Truck86,
447,Truck87,
447,Truck88,
447,Truck89,
448,1000000,
448,1000001,
448,1000002,6.0
448,1000003,
448,1000004,3.0
448,1000005,
448,1000006,1.0
448,1000007,
448,1000008,9.0
448,1000009,
448,1000010,
448,Truck84,
448,Truck85,
448,Truck86,
448,Truck87,
448,Truck88,
448,Truck89,
449,1000000,
449,1000001,
449,1000002,6.0
449,1000003,
449,1000004,3.0
449,1000005,
449,1000006,1.0
449,1000007,
449,1000008,9.0
449,1000009,
449,1000010,
449,Truck84,
449,Truck85,
449,Truck86,
449,Truck87,
449,Truck88,
449,Truck89,
450,1000000,
450,1000001,
450,1000002,6.0
450,1000003,
450,1000004,3.0
450,1000005,
450,1000006,1.0
450,1000007,
450,1000008,9.0
450,1000009,
450,1000010,
450,Truck84,
450,Truck85,
450,Truck86,
450,Truck87,
450,Truck88,
450,Truck89,
451,1000000,
451,1000001,
451,1000002,6.0
451,1000003,
451,1000004,3.0
451,1000005,
451,1000006,1.0
451,1000007,
451,1000008,9.0
451,1000009,
451,1000010,
451,Truck85,
451,Truck86,
451,Truck87,
451,Truck88,
451,Truck89,
451,Truck90,
452,1000000,
452,1000001,
452,1000002,6.0
452,1000003,
452,1000004,3.0
452,1000005,
452,1000006,1.0
452,1000007,
452,1000008,9.0
452,1000009,
452,1000010,
452,Truck85,
452,Truck86,
452,Truck87,
452,Truck88,
452,Truck89,
452,Truck90,
453,1000000,
453,1000001,
453,1000002,6.0
453,1000003,
453,1000004,3.0
453,1000005,
453,1000006,1.0
453,1000007,
453,1000008,9.0
453,1000009,
453,1000010,
453,Truck85,
453,Truck86,
453,Truck87,
453,Truck88,
453,Truck89,
453,Truck90,
454,1000000,
454,1000001,
454,1000002,6.0
454,1000003,
454,1000004,3.0
454,1000005,
454,1000006,1.0
454,1000007,
454,1000008,9.0
454,1000009,
454,1000010,
454,Truck85,
454,Truck86,
454,Truck87,
454,Truck88,
454,Truck89,
454,Truck90,
455,1000000,
455,1000001,
455,1000002,6.0
455,1000003,
455,1000004,3.0
455,1000005,
455,1000006,1.0
455,1000007,
455,1000008,9.0
455,1000009,
455,1000010,
455,Truck85,
455,Truck86,
455,Truck87,
455,Truck88,
455,Truck89,
455,Truck90,
456,1000000,
456,1000001,
456,1000002,6.0
456,1000003,
456,1000004,3.0
456,1000005,
456,1000006,1.0
456,1000007,
456,1000008,9.0
456,1000009,
456,1000010,
456,Truck86,
456,Truck87,
456,Truck88,
456,Truck89,
456,Truck90,
456,Truck91,
457,1000000,
457,1000001,
457,1000002,6.0
457,1000003,
457,1000004,3.0
457,1000005,
457,1000006,1.0
457,1000007,
457,1000008,9.0
457,1000009,
457,1000010,
457,Truck86,
457,Truck87,
457,Truck88,
457,Truck89,
457,Truck90,
457,Truck91,
458,1000000,
458,1000001,
458,1000002,6.0
458,1000003,
458,1000004,3.0
458,1000005,
458,1000006,1.0
458,1000007,
458,1000008,9.0
458,1000009,
458,1000010,
458,Truck86,
458,Truck87,
458,Truck88,
458,Truck89,
458,Truck90,
458,Truck91,
459,1000000,
459,1000001,
459,1000002,6.0
459,1000003,
459,1000004,3.0
459,1000005,
459,1000006,1.0
459,1000007,
459,1000008,9.0
459,1000009,
459,1000010,
459,Truck86,
459,Truck87,
459,Truck88,
459,Truck89,
459,Truck90,
459,Truck91,
460,1000000,
460,1000001,
460,1000002,6.0
460,1000003,
460,1000004,3.0
460,1000005,
460,1000006,1.0
460,1000007,
460,1000008,9.0
460,1000009,
460,1000010,
460,Truck86,
460,Truck87,
460,Truck88,
460,Truck89,
460,Truck90,
460,Truck91,
461,1000000,
461,1000001,
461,1000002,6.0
461,1000003,
461,1000004,3.0
461,1000005,
461,1000006,1.0
461,1000007,
461,1000008,9.0
461,1000009,
461,1000010,
461,Truck87,
461,Truck88,
461,Truck89,
461,Truck90,
461,Truck91,
461,Truck92,
462,1000000,
462,1000001,
462,1000002,6.0
462,1000003,
462,1000004,3.0
462,1000005,
462,1000006,1.0
462,1000007,
462,1000008,9.0
462,1000009,
462,1000010,
462,Truck87,
462,Truck88,
462,Truck89,
462,Truck90,
462,Truck91,
462,Truck92,
463,1000000,
463,1000001,
463,1000002,6.0
463,1000003,
463,1000004,3.0
463,1000005,
463,1000006,1.0
463,1000007,
463,1000008,9.0
463,1000009,
463,1000010,
463,Truck87,
463,Truck88,
463,Truck89,
463,Truck90,
463,Truck91,
463,Truck92,
464,1000000,
464,1000001,
464,1000002,6.0
464,1000003,
464,1000004,3.0
464,1000005,
464,1000006,1.0
464,1000007,
464,1000008,9.0
464,1000009,
464,1000010,
464,Truck87,
464,Truck88,
464,Truck89,
464,Truck90,
464,Truck91,
464,Truck92,
465,1000000,
465,1000001,
465,1000002,6.0
465,1000003,
465,1000004,3.0
465,1000005,
465,1000006,1.0
465,1000007,
465,1000008,9.0
465,1000009,
465,1000010,
465,Truck87,
465,Truck88,
465,Truck89,
465,Truck90,
465,Truck91,
465,Truck92,
466,1000000,
466,1000001,
466,1000002,6.0
466,1000003,
466,1000004,3.0
466,1000005,
466,1000006,1.0
466,1000007,
466,1000008,9.0
466,1000009,
466,1000010,
466,Truck88,
466,Truck89,
466,Truck90,
466,Truck91,
466,Truck92,
466,Truck93,
467,1000000,
467,1000001,
467,1000002,6.0
467,1000003,
467,1000004,3.0
467,1000005,
467,1000006,1.0
467,1000007,
467,1000008,9.0
467,1000009,
467,1000010,
467,Truck88,
467,Truck89,
467,Truck90,
467,Truck91,
467,Truck92,
467,Truck93,
468,1000000,
468,1000001,
468,1000002,6.0
468,1000003,
468,1000004,3.0
468,1000005,
468,1000006,1.0
468,1000007,
468,1000008,9.0
468,1000009,
468,1000010,
468,Truck88,
468,Truck89,
468,Truck90,
468,Truck91,
468,Truck92,
468,Truck93,
469,1000000,
469,1000001,
469,1000002,6.0
469,1000003,
469,1000004,3.0
469,1000005,
469,1000006,1.0
469,1000007,
469,1000008,9.0
469,1000009,
469,1000010,
469,Truck88,
469,Truck89,
469,Truck90,
469,Truck91,
469,Truck92,
469,Truck93,
470,1000000,
470,1000001,
470,1000002,6.0
470,1000003,
470,1000004,3.0
470,1000005,
470,1000006,1.0
470,1000007,
470,1000008,9.0
470,1000009,
470,1000010,
470,Truck88,
470,Truck89,
470,Truck90,
470,Truck91,
470,Truck92,
470,Truck93,
471,1000000,
471,1000001,
471,1000002,6.0
471,1000003,
471,1000004,3.0
471,1000005,
471,1000006,1.0
471,1000007,
471,1000008,9.0
471,1000009,
471,1000010,
471,Truck89,
471,Truck90,
471,Truck91,
471,Truck92,
471,Truck93,
471,Truck94,
472,1000000,
472,1000001,
472,1000002,6.0
472,1000003,
472,1000004,3.0
472,1000005,
472,1000006,1.0
472,1000007,
472,1000008,9.0
472,1000009,
472,1000010,
472,Truck89,
472,Truck90,
472,Truck91,
472,Truck92,
472,Truck93,
472,Truck94,
473,1000000,
